user_id,sessions,last_login_days,revenue,country,churn,segment,segment_name
578,14,38,2097,Guam,0,2,At Risk
579,1,78,1484,Greece,1,3,Dormant
580,51,54,316,Mozambique,1,3,Dormant
581,58,77,3332,Saint Barthelemy,1,0,Dormant
582,1,86,2289,Guernsey,1,0,Dormant
583,82,34,1541,Latvia,0,1,Loyal
584,71,20,2229,Saint Kitts and Nevis,0,1,Loyal
585,1,86,4523,Nigeria,1,0,Dormant
586,89,2,754,New Zealand,0,1,Loyal
587,42,68,3235,Iran,1,0,Dormant
588,100,1,4478,Yemen,0,4,High Value
589,48,37,158,Faroe Islands,0,1,Loyal
590,86,31,1832,Indonesia,0,1,Loyal
591,55,36,24,Korea,0,1,Loyal
592,8,8,182,Wallis and Futuna,0,2,At Risk
593,94,43,3789,Australia,0,4,High Value
594,79,27,1364,Saint Vincent and the Grenadines,0,1,Loyal
595,42,87,68,Cyprus,1,3,Dormant
596,49,8,129,Estonia,0,1,Loyal
597,95,78,4997,Burkina Faso,1,4,High Value
598,74,23,4056,Angola,0,4,High Value
599,60,71,2316,Libyan Arab Jamahiriya,1,3,Dormant
600,8,27,485,Namibia,0,2,At Risk
601,75,28,831,Turkmenistan,0,1,Loyal
602,15,50,299,Guinea-Bissau,1,3,Dormant
603,61,86,3030,Senegal,1,0,Dormant
604,67,12,500,Eritrea,0,1,Loyal
605,61,30,4352,Ghana,0,4,High Value
606,91,30,2423,New Zealand,0,1,Loyal
607,90,59,1725,Guyana,1,1,Loyal
608,17,13,4729,Iraq,0,2,At Risk
609,90,68,3043,Mongolia,1,4,High Value
610,43,67,3668,Cayman Islands,1,0,Dormant
611,97,82,1063,Micronesia,1,3,Dormant
612,52,41,4606,Senegal,0,4,High Value
613,64,81,1915,Slovakia (Slovak Republic),1,3,Dormant
614,43,42,2756,Algeria,0,2,At Risk
615,36,69,716,Faroe Islands,1,3,Dormant
616,19,78,901,Ethiopia,1,3,Dormant
617,33,70,28,Malaysia,1,3,Dormant
618,43,35,204,Holy See (Vatican City State),0,1,Loyal
619,78,41,4689,Zambia,0,4,High Value
620,67,83,2170,India,1,3,Dormant
621,14,23,1530,Andorra,0,2,At Risk
622,13,24,1095,Sierra Leone,0,2,At Risk
623,4,3,2919,Cuba,0,2,At Risk
624,42,49,657,Tokelau,1,3,Dormant
625,37,14,371,Cape Verde,0,1,Loyal
626,16,76,992,Switzerland,1,3,Dormant
627,64,16,613,Netherlands,0,1,Loyal
628,74,37,1816,Singapore,0,1,Loyal
629,24,41,786,Japan,0,3,Dormant
630,64,47,4507,Saint Helena,1,4,High Value
631,30,41,4693,Poland,0,0,Dormant
632,43,65,3613,Vanuatu,1,0,Dormant
633,83,23,1026,Niue,0,1,Loyal
634,93,7,4058,Saint Kitts and Nevis,0,4,High Value
635,9,43,4118,Guernsey,0,0,Dormant
636,44,14,3177,Barbados,0,2,At Risk
637,76,72,3789,Georgia,1,4,High Value
638,81,58,2193,Mauritius,1,4,High Value
639,9,31,841,Bolivia,0,2,At Risk
640,83,38,335,Guinea-Bissau,0,1,Loyal
641,8,19,3440,Taiwan,0,2,At Risk
642,27,45,2753,Tunisia,0,2,At Risk
643,38,31,22,Kazakhstan,0,1,Loyal
644,69,20,911,Zimbabwe,0,1,Loyal
645,14,41,1305,Slovenia,0,2,At Risk
646,82,50,4228,Fiji,1,4,High Value
647,56,65,3638,Tanzania,1,0,Dormant
648,19,26,4632,United States Minor Outlying Islands,0,2,At Risk
649,8,20,1372,Gabon,0,2,At Risk
650,28,20,2989,Ghana,0,2,At Risk
651,50,51,1788,Liberia,1,3,Dormant
652,52,18,2255,Czech Republic,0,2,At Risk
653,58,70,543,Suriname,1,3,Dormant
654,75,3,2921,Armenia,0,1,Loyal
655,93,29,1825,Zimbabwe,0,1,Loyal
656,63,8,2268,Niue,0,1,Loyal
657,48,43,2899,Nepal,0,2,At Risk
658,85,14,3857,Angola,0,4,High Value
659,90,67,1692,British Indian Ocean Territory (Chagos Archipelago),1,3,Dormant
660,47,40,1915,Gabon,0,1,Loyal
661,3,32,4756,Australia,0,0,Dormant
662,53,70,120,El Salvador,1,3,Dormant
663,70,15,3631,Grenada,0,4,High Value
664,79,68,3844,Aruba,1,4,High Value
665,52,41,3710,Burkina Faso,0,4,High Value
666,36,14,1815,British Virgin Islands,0,2,At Risk
667,3,30,4185,Estonia,0,2,At Risk
668,20,34,3364,Faroe Islands,0,2,At Risk
669,60,48,1010,Ecuador,1,3,Dormant
670,69,46,37,Barbados,1,1,Loyal
671,5,48,2947,Guadeloupe,1,0,Dormant
672,77,53,1846,Myanmar,1,1,Loyal
673,54,85,49,Syrian Arab Republic,1,3,Dormant
674,1,47,29,Cambodia,1,3,Dormant
675,32,11,4452,Mauritania,0,2,At Risk
676,20,83,2262,Tajikistan,1,0,Dormant
677,40,3,1287,Papua New Guinea,0,2,At Risk
678,71,11,1141,South Africa,0,1,Loyal
679,63,39,1796,Central African Republic,0,1,Loyal
680,76,87,3768,Canada,1,4,High Value
681,68,63,4234,Andorra,1,4,High Value
682,16,21,4950,Costa Rica,0,2,At Risk
683,49,63,4730,Montenegro,1,0,Dormant
684,66,7,3693,Algeria,0,4,High Value
685,28,90,4867,Denmark,1,0,Dormant
686,82,33,1576,Mongolia,0,1,Loyal
687,35,81,3518,Cambodia,1,0,Dormant
688,77,17,1207,Hungary,0,1,Loyal
689,57,66,281,United States Minor Outlying Islands,1,3,Dormant
690,91,57,3685,British Virgin Islands,1,4,High Value
691,96,68,3310,Algeria,1,4,High Value
692,49,60,1288,Cayman Islands,1,3,Dormant
693,90,80,4892,Saint Lucia,1,4,High Value
694,74,28,2974,Ukraine,0,4,High Value
695,47,59,1197,New Caledonia,1,3,Dormant
696,51,53,2923,Niger,1,0,Dormant
697,43,40,3460,Jordan,0,0,Dormant
698,40,45,715,Guam,0,3,Dormant
699,17,57,4021,Jordan,1,0,Dormant
700,9,83,1942,Slovenia,1,0,Dormant
701,94,1,3426,Netherlands Antilles,0,4,High Value
702,31,20,1751,Poland,0,2,At Risk
703,23,43,2828,Singapore,0,2,At Risk
704,1,65,2413,Christmas Island,1,0,Dormant
705,44,63,4056,Luxembourg,1,0,Dormant
706,19,84,2080,Brunei Darussalam,1,3,Dormant
707,20,28,2469,Niger,0,2,At Risk
708,39,51,4780,Algeria,1,0,Dormant
709,36,28,3106,Burundi,0,2,At Risk
710,41,49,1507,Djibouti,1,3,Dormant
711,40,80,382,Thailand,1,3,Dormant
712,33,69,3768,Iraq,1,0,Dormant
713,22,20,3306,Thailand,0,2,At Risk
714,92,28,867,Iran,0,1,Loyal
715,83,16,430,Antarctica (the territory South of 60 deg S),0,1,Loyal
716,32,6,2200,Australia,0,2,At Risk
717,61,47,4735,Taiwan,1,4,High Value
718,80,9,2601,Marshall Islands,0,1,Loyal
719,58,24,4249,Somalia,0,4,High Value
720,40,62,4258,Samoa,1,0,Dormant
721,72,77,2967,New Zealand,1,4,High Value
722,54,59,1623,Mexico,1,3,Dormant
723,79,31,1109,Liechtenstein,0,1,Loyal
724,99,17,3325,Sri Lanka,0,4,High Value
725,28,41,943,Moldova,0,3,Dormant
726,7,42,4279,Vietnam,0,0,Dormant
727,77,27,485,Dominican Republic,0,1,Loyal
728,24,72,425,Christmas Island,1,3,Dormant
729,37,67,3385,Sudan,1,0,Dormant
730,50,90,3640,Cote d'Ivoire,1,0,Dormant
731,99,73,3091,Honduras,1,4,High Value
732,70,84,3971,Mongolia,1,4,High Value
733,22,88,553,Seychelles,1,3,Dormant
734,19,15,776,Israel,0,2,At Risk
735,43,86,3062,United States Minor Outlying Islands,1,0,Dormant
736,52,9,126,Swaziland,0,1,Loyal
737,5,50,4411,Slovenia,1,0,Dormant
738,73,6,1368,Andorra,0,1,Loyal
739,66,67,1977,United Kingdom,1,3,Dormant
740,77,89,4265,Ethiopia,1,4,High Value
741,21,89,3672,Cameroon,1,0,Dormant
742,2,53,561,Bosnia and Herzegovina,1,3,Dormant
743,93,64,581,Isle of Man,1,3,Dormant
744,44,77,971,Romania,1,3,Dormant
745,77,28,2498,Martinique,0,1,Loyal
746,65,45,962,Palau,0,1,Loyal
747,85,86,1719,United States of America,1,3,Dormant
748,44,19,361,Congo,0,1,Loyal
749,71,54,2696,Dominican Republic,1,4,High Value
750,75,58,3727,Bulgaria,1,4,High Value
751,28,33,2202,French Southern Territories,0,2,At Risk
752,98,82,3889,Romania,1,4,High Value
753,97,22,4456,Japan,0,4,High Value
754,57,61,2890,Barbados,1,4,High Value
755,56,83,4461,Morocco,1,0,Dormant
756,29,7,2200,United Arab Emirates,0,2,At Risk
757,66,66,1247,Gibraltar,1,3,Dormant
758,43,53,1959,Montenegro,1,3,Dormant
759,34,88,3052,Indonesia,1,0,Dormant
760,51,67,4580,Iceland,1,0,Dormant
761,64,79,2747,Montenegro,1,3,Dormant
762,45,4,2871,Mauritania,0,2,At Risk
763,39,2,4017,Saint Lucia,0,2,At Risk
764,38,5,1946,Comoros,0,2,At Risk
765,6,28,3628,Algeria,0,2,At Risk
766,9,29,1296,Maldives,0,2,At Risk
767,14,23,630,China,0,2,At Risk
768,46,83,4370,Egypt,1,0,Dormant
769,74,46,2857,Cyprus,1,4,High Value
770,12,24,2463,Tokelau,0,2,At Risk
771,17,50,1729,Hungary,1,2,At Risk
772,11,17,3754,Pitcairn Islands,0,2,At Risk
773,51,86,781,Saint Lucia,1,3,Dormant
774,28,18,2252,Czech Republic,0,2,At Risk
775,2,83,454,Romania,1,3,Dormant
776,2,47,3158,Kenya,1,0,Dormant
777,86,30,2143,Croatia,0,1,Loyal
778,16,53,1480,Vietnam,1,3,Dormant
779,97,33,4348,Costa Rica,0,4,High Value
780,55,25,2730,Cote d'Ivoire,0,2,At Risk
781,95,30,105,Holy See (Vatican City State),0,1,Loyal
782,51,24,2078,Faroe Islands,0,1,Loyal
783,87,46,494,Taiwan,1,1,Loyal
784,70,48,1901,Niger,1,1,Loyal
785,71,86,3260,Finland,1,4,High Value
786,93,68,3848,American Samoa,1,4,High Value
787,52,79,2550,Ireland,1,3,Dormant
788,21,74,2569,Cook Islands,1,0,Dormant
789,17,46,3840,Liechtenstein,1,0,Dormant
790,89,87,4891,Serbia,1,4,High Value
791,52,17,4474,Uganda,0,4,High Value
792,8,56,2965,Algeria,1,0,Dormant
793,14,65,1462,Burundi,1,3,Dormant
794,3,7,913,Lithuania,0,2,At Risk
795,6,1,985,Albania,0,2,At Risk
796,39,41,641,Korea,0,3,Dormant
797,30,85,2566,Mongolia,1,0,Dormant
798,2,25,1958,Venezuela,0,2,At Risk
799,63,88,4334,Belarus,1,0,Dormant
800,24,13,2427,Lebanon,0,2,At Risk
801,87,18,509,Bangladesh,0,1,Loyal
802,35,29,513,Indonesia,0,1,Loyal
803,8,5,1533,Turks and Caicos Islands,0,2,At Risk
804,24,78,3018,Belize,1,0,Dormant
805,10,23,2954,Greece,0,2,At Risk
806,48,36,2702,Cambodia,0,2,At Risk
807,33,59,2246,Norfolk Island,1,3,Dormant
808,37,88,575,Guadeloupe,1,3,Dormant
809,27,46,3945,Bulgaria,1,0,Dormant
810,43,7,4307,Iran,0,2,At Risk
811,58,2,3041,Tajikistan,0,2,At Risk
812,80,48,28,Kyrgyz Republic,1,1,Loyal
813,91,83,2657,Myanmar,1,4,High Value
814,22,78,2897,Tokelau,1,0,Dormant
815,8,75,3052,Lao People's Democratic Republic,1,0,Dormant
816,23,31,2625,Tokelau,0,2,At Risk
817,62,48,2070,Trinidad and Tobago,1,1,Loyal
818,67,38,612,Thailand,0,1,Loyal
819,78,49,1048,Korea,1,1,Loyal
820,24,78,925,Finland,1,3,Dormant
821,53,25,4393,Nepal,0,4,High Value
822,52,27,3177,Liechtenstein,0,2,At Risk
823,78,75,4440,Malawi,1,4,High Value
824,86,77,4265,Indonesia,1,4,High Value
825,94,74,1166,Tonga,1,3,Dormant
826,36,88,3687,Liberia,1,0,Dormant
827,58,4,2643,Brunei Darussalam,0,2,At Risk
828,34,57,3067,Finland,1,0,Dormant
829,99,59,4771,Saint Pierre and Miquelon,1,4,High Value
830,69,51,614,Western Sahara,1,3,Dormant
831,41,50,2135,Romania,1,3,Dormant
832,13,36,2652,Canada,0,2,At Risk
833,70,39,3491,Dominican Republic,0,4,High Value
834,28,64,2055,Cape Verde,1,3,Dormant
835,86,40,720,Seychelles,0,1,Loyal
836,25,85,4460,Zambia,1,0,Dormant
837,74,51,1098,Bahrain,1,1,Loyal
838,62,55,1828,Argentina,1,3,Dormant
839,73,23,3947,Lao People's Democratic Republic,0,4,High Value
840,91,59,4029,Argentina,1,4,High Value
841,66,87,1514,Senegal,1,3,Dormant
842,19,90,4403,Swaziland,1,0,Dormant
843,94,14,2156,Italy,0,1,Loyal
844,63,41,3027,Kyrgyz Republic,0,4,High Value
845,65,88,1968,Guadeloupe,1,3,Dormant
846,20,6,936,Montserrat,0,2,At Risk
847,61,80,2657,Aruba,1,3,Dormant
848,88,57,1508,Mauritius,1,1,Loyal
849,43,62,2417,South Africa,1,3,Dormant
850,27,45,3143,Nicaragua,0,0,Dormant
851,8,89,2800,Benin,1,0,Dormant
852,37,3,1989,Netherlands,0,2,At Risk
853,52,49,3963,Yemen,1,4,High Value
854,57,71,2685,Ukraine,1,3,Dormant
855,81,67,2560,Panama,1,4,High Value
856,40,74,3812,Israel,1,0,Dormant
857,50,69,2370,Pitcairn Islands,1,3,Dormant
858,38,49,1373,Austria,1,3,Dormant
859,4,21,2222,Nigeria,0,2,At Risk
860,87,26,3904,Togo,0,4,High Value
861,78,80,1269,South Georgia and the South Sandwich Islands,1,3,Dormant
862,85,89,1310,Nepal,1,3,Dormant
863,38,34,4597,Palau,0,0,Dormant
864,62,56,1986,Jordan,1,3,Dormant
865,51,37,2494,Burundi,0,2,At Risk
866,78,30,2983,Guadeloupe,0,4,High Value
867,61,33,2548,Austria,0,1,Loyal
868,54,85,1048,Mozambique,1,3,Dormant
869,67,83,3529,Turkmenistan,1,4,High Value
870,18,20,1963,Mozambique,0,2,At Risk
871,1,10,4948,Wallis and Futuna,0,2,At Risk
872,9,16,1268,Heard Island and McDonald Islands,0,2,At Risk
873,23,25,1824,Puerto Rico,0,2,At Risk
874,37,88,3806,Suriname,1,0,Dormant
875,32,49,4253,Guyana,1,0,Dormant
876,19,65,424,Panama,1,3,Dormant
877,14,5,4854,Solomon Islands,0,2,At Risk
878,17,28,1682,Oman,0,2,At Risk
879,14,33,3670,United States of America,0,2,At Risk
880,58,29,4920,Yemen,0,4,High Value
881,55,69,3985,Isle of Man,1,0,Dormant
882,44,26,3832,Yemen,0,2,At Risk
883,79,11,1952,Romania,0,1,Loyal
884,97,77,4997,Guatemala,1,4,High Value
885,68,8,805,Mayotte,0,1,Loyal
886,65,80,3797,Madagascar,1,4,High Value
887,90,20,3705,Wallis and Futuna,0,4,High Value
888,52,19,820,Palestinian Territory,0,1,Loyal
889,37,22,1805,Guernsey,0,2,At Risk
890,42,1,2708,Guam,0,2,At Risk
891,51,90,2673,Pakistan,1,3,Dormant
892,45,51,2805,Saint Helena,1,0,Dormant
893,38,17,2112,Wallis and Futuna,0,2,At Risk
894,36,4,3762,Mozambique,0,2,At Risk
895,89,84,1157,Palau,1,3,Dormant
896,52,13,2332,Samoa,0,2,At Risk
897,12,40,2405,Cyprus,0,2,At Risk
898,23,57,1591,Afghanistan,1,3,Dormant
899,10,63,2596,Canada,1,0,Dormant
900,40,1,4093,Denmark,0,2,At Risk
901,23,31,2723,Swaziland,0,2,At Risk
902,66,11,3495,Libyan Arab Jamahiriya,0,4,High Value
903,97,66,2458,Cayman Islands,1,4,High Value
904,43,73,4348,Portugal,1,0,Dormant
905,13,89,754,Falkland Islands (Malvinas),1,3,Dormant
906,18,65,204,Venezuela,1,3,Dormant
907,61,11,3708,Iran,0,4,High Value
908,65,51,2979,Antarctica (the territory South of 60 deg S),1,4,High Value
909,79,53,150,Chile,1,1,Loyal
910,50,66,1596,Congo,1,3,Dormant
911,70,8,2595,Haiti,0,1,Loyal
912,77,74,4627,Faroe Islands,1,4,High Value
913,20,16,2165,British Virgin Islands,0,2,At Risk
914,58,77,3599,Niue,1,0,Dormant
915,96,60,1241,Portugal,1,1,Loyal
916,75,68,120,Costa Rica,1,3,Dormant
917,35,69,3915,Eritrea,1,0,Dormant
918,80,62,1512,Lao People's Democratic Republic,1,3,Dormant
919,99,16,2657,Guadeloupe,0,1,Loyal
920,67,31,654,Isle of Man,0,1,Loyal
921,33,32,3649,Samoa,0,2,At Risk
922,7,35,204,Afghanistan,0,2,At Risk
923,93,70,48,Lao People's Democratic Republic,1,3,Dormant
924,46,47,3169,Ethiopia,1,0,Dormant
925,1,88,3493,Antarctica (the territory South of 60 deg S),1,0,Dormant
926,97,45,4418,Aruba,0,4,High Value
927,10,70,3964,Slovenia,1,0,Dormant
928,17,49,4150,Palau,1,0,Dormant
929,54,30,2448,British Virgin Islands,0,1,Loyal
930,40,55,3201,Malaysia,1,0,Dormant
931,92,89,4591,Ecuador,1,4,High Value
932,80,85,4341,Bouvet Island (Bouvetoya),1,4,High Value
933,69,72,1774,Svalbard & Jan Mayen Islands,1,3,Dormant
934,100,40,4787,Pakistan,0,4,High Value
935,10,81,2631,United Kingdom,1,0,Dormant
936,23,1,206,Algeria,0,2,At Risk
937,28,26,373,Uruguay,0,2,At Risk
938,94,61,4089,Mozambique,1,4,High Value
939,21,48,306,Greenland,1,3,Dormant
940,31,25,1577,Tunisia,0,2,At Risk
941,56,85,4542,Guam,1,0,Dormant
942,57,74,3301,Canada,1,0,Dormant
943,77,29,4781,Holy See (Vatican City State),0,4,High Value
944,20,1,1852,Senegal,0,2,At Risk
945,73,55,1189,Malawi,1,3,Dormant
946,93,62,758,Oman,1,1,Loyal
947,78,14,1565,Andorra,0,1,Loyal
948,38,36,766,Mayotte,0,3,Dormant
949,88,70,213,Finland,1,3,Dormant
950,27,83,33,Syrian Arab Republic,1,3,Dormant
951,4,25,4108,Denmark,0,2,At Risk
952,37,82,4739,Ireland,1,0,Dormant
953,54,81,4274,Netherlands Antilles,1,0,Dormant
954,84,63,1852,Pakistan,1,3,Dormant
955,37,67,2348,Belgium,1,3,Dormant
956,56,52,3514,Togo,1,4,High Value
957,99,20,1579,Svalbard & Jan Mayen Islands,0,1,Loyal
958,78,30,3312,Romania,0,4,High Value
959,26,82,4994,Northern Mariana Islands,1,0,Dormant
960,91,83,4251,Moldova,1,4,High Value
961,65,29,605,Cuba,0,1,Loyal
962,30,2,1925,Nepal,0,2,At Risk
963,46,5,949,Spain,0,1,Loyal
964,66,19,4912,Cuba,0,4,High Value
965,93,22,539,Belgium,0,1,Loyal
966,5,65,4899,Haiti,1,0,Dormant
967,33,2,4434,Palestinian Territory,0,2,At Risk
968,63,50,2578,Tuvalu,1,4,High Value
969,100,9,1886,British Virgin Islands,0,1,Loyal
970,3,2,327,Hungary,0,2,At Risk
971,81,44,4125,Samoa,0,4,High Value
972,95,72,2356,Trinidad and Tobago,1,4,High Value
973,51,10,3996,Equatorial Guinea,0,2,At Risk
974,31,18,4214,Malaysia,0,2,At Risk
975,77,27,4028,Pitcairn Islands,0,4,High Value
976,27,34,4449,Iran,0,0,Dormant
977,48,21,3048,Colombia,0,2,At Risk
978,32,74,268,Spain,1,3,Dormant
979,37,87,333,Myanmar,1,3,Dormant
980,11,38,2429,Tonga,0,2,At Risk
981,92,21,2630,Hungary,0,1,Loyal
982,93,40,1189,Svalbard & Jan Mayen Islands,0,1,Loyal
983,41,66,4105,Saint Barthelemy,1,0,Dormant
984,78,31,4279,Saint Vincent and the Grenadines,0,4,High Value
985,86,17,2709,Finland,0,1,Loyal
986,35,41,458,Uzbekistan,0,3,Dormant
987,24,48,2019,Equatorial Guinea,1,2,At Risk
988,87,27,4864,Nauru,0,4,High Value
989,67,31,1732,Northern Mariana Islands,0,1,Loyal
990,50,81,4288,Chad,1,0,Dormant
991,2,39,2890,Guadeloupe,0,2,At Risk
992,3,23,2449,Guinea,0,2,At Risk
993,33,73,1845,Northern Mariana Islands,1,3,Dormant
994,23,89,459,Qatar,1,3,Dormant
995,41,28,4856,United Arab Emirates,0,4,High Value
996,82,13,2991,Chad,0,1,Loyal
997,39,77,4552,Congo,1,0,Dormant
998,83,66,4493,United States of America,1,4,High Value
999,83,1,2263,Pitcairn Islands,0,1,Loyal
1000,59,63,4772,Northern Mariana Islands,1,4,High Value
1001,27,88,3133,North Macedonia,1,0,Dormant
1002,23,9,2687,Saudi Arabia,0,2,At Risk
1003,22,66,2912,Equatorial Guinea,1,0,Dormant
1004,80,1,749,Mongolia,0,1,Loyal
1005,64,77,3231,Afghanistan,1,4,High Value
1006,92,8,2223,Falkland Islands (Malvinas),0,1,Loyal
1007,45,35,1247,Saint Lucia,0,1,Loyal
1008,43,14,2067,Liberia,0,2,At Risk
1009,97,55,3454,Poland,1,4,High Value
1010,22,20,3930,Belgium,0,2,At Risk
1011,52,83,1065,Bahrain,1,3,Dormant
1012,23,6,4022,Macao,0,2,At Risk
1013,72,79,4435,Oman,1,4,High Value
1014,75,83,2521,Guinea-Bissau,1,3,Dormant
1015,20,76,2759,French Guiana,1,0,Dormant
1016,21,50,2083,Belgium,1,2,At Risk
1017,96,70,3805,Nicaragua,1,4,High Value
1018,56,23,1963,Romania,0,1,Loyal
1019,63,4,1708,Bolivia,0,1,Loyal
1020,13,53,199,Indonesia,1,3,Dormant
1021,14,63,1371,El Salvador,1,3,Dormant
1022,46,14,3176,Ghana,0,2,At Risk
1023,85,39,4477,Slovenia,0,4,High Value
1024,37,62,4558,Isle of Man,1,0,Dormant
1025,70,72,4479,France,1,4,High Value
1026,40,3,3798,Bulgaria,0,2,At Risk
1027,75,20,4258,Isle of Man,0,4,High Value
1028,82,49,3400,Estonia,1,4,High Value
1029,36,13,1648,Togo,0,2,At Risk
1030,68,41,2176,Liechtenstein,0,1,Loyal
1031,9,31,2019,Uruguay,0,2,At Risk
1032,9,72,4887,Monaco,1,0,Dormant
1033,97,25,3110,Guernsey,0,4,High Value
1034,49,42,3174,Kyrgyz Republic,0,4,High Value
1035,49,13,100,Cyprus,0,1,Loyal
1036,47,59,4062,Lao People's Democratic Republic,1,0,Dormant
1037,82,87,2538,South Africa,1,3,Dormant
1038,24,55,2930,Puerto Rico,1,0,Dormant
1039,65,31,1658,Spain,0,1,Loyal
1040,14,68,3695,United Arab Emirates,1,0,Dormant
1041,80,31,927,Burkina Faso,0,1,Loyal
1042,58,40,4807,Bulgaria,0,4,High Value
1043,97,30,1022,Ireland,0,1,Loyal
1044,6,43,1675,United States Minor Outlying Islands,0,2,At Risk
1045,68,8,3006,Morocco,0,1,Loyal
1046,50,39,4927,Anguilla,0,4,High Value
1047,84,18,2917,Sao Tome and Principe,0,1,Loyal
1048,88,35,451,Bhutan,0,1,Loyal
1049,94,18,4528,Netherlands Antilles,0,4,High Value
1050,25,74,576,Guatemala,1,3,Dormant
1051,42,68,875,Isle of Man,1,3,Dormant
1052,62,60,2592,Dominica,1,4,High Value
1053,35,4,90,Andorra,0,1,Loyal
1054,48,11,3320,Albania,0,2,At Risk
1055,41,10,2627,Tunisia,0,2,At Risk
1056,17,58,436,Cape Verde,1,3,Dormant
1057,47,70,2515,Jersey,1,3,Dormant
1058,20,76,2997,Senegal,1,0,Dormant
1059,52,64,2446,Saint Helena,1,3,Dormant
1060,35,16,2757,Guatemala,0,2,At Risk
1061,22,84,3366,British Indian Ocean Territory (Chagos Archipelago),1,0,Dormant
1062,35,40,4998,Kiribati,0,0,Dormant
1063,95,70,1832,Montserrat,1,3,Dormant
1064,89,14,2907,Niger,0,1,Loyal
1065,20,53,2985,Slovakia (Slovak Republic),1,0,Dormant
1066,75,73,4821,Indonesia,1,4,High Value
1067,36,8,4234,China,0,2,At Risk
1068,75,62,3309,Timor-Leste,1,4,High Value
1069,6,48,842,Canada,1,3,Dormant
1070,88,8,1893,Iran,0,1,Loyal
1071,37,67,108,Algeria,1,3,Dormant
1072,77,65,2849,Azerbaijan,1,4,High Value
1073,55,67,3269,Guam,1,0,Dormant
1074,98,6,2721,Spain,0,1,Loyal
1075,2,80,4926,Sudan,1,0,Dormant
1076,31,66,3917,Turkey,1,0,Dormant
1077,94,25,2521,Canada,0,1,Loyal
1078,64,30,97,Libyan Arab Jamahiriya,0,1,Loyal
1079,24,60,3804,Cayman Islands,1,0,Dormant
1080,100,47,2031,Iceland,1,1,Loyal
1081,91,23,4724,Kenya,0,4,High Value
1082,79,61,1996,Palau,1,3,Dormant
1083,16,79,4751,Uzbekistan,1,0,Dormant
1084,74,69,441,Djibouti,1,3,Dormant
1085,99,54,2053,Taiwan,1,4,High Value
1086,75,7,2417,Cameroon,0,1,Loyal
1087,86,89,10,Saint Kitts and Nevis,1,3,Dormant
1088,34,56,4534,Syrian Arab Republic,1,0,Dormant
1089,82,21,1949,Netherlands Antilles,0,1,Loyal
1090,15,57,655,Guyana,1,3,Dormant
1091,26,40,3006,Algeria,0,2,At Risk
1092,75,46,4706,Bulgaria,1,4,High Value
1093,82,64,4644,Portugal,1,4,High Value
1094,22,62,4199,Qatar,1,0,Dormant
1095,90,68,4474,Marshall Islands,1,4,High Value
1096,48,85,4869,Costa Rica,1,0,Dormant
1097,6,71,1873,Kuwait,1,0,Dormant
1098,7,54,372,Cook Islands,1,3,Dormant
1099,31,74,1297,Guernsey,1,3,Dormant
1100,10,31,1829,Isle of Man,0,2,At Risk
1101,87,31,3049,Turks and Caicos Islands,0,4,High Value
1102,9,20,2507,Trinidad and Tobago,0,2,At Risk
1103,52,14,3756,Guyana,0,2,At Risk
1104,52,78,3306,Honduras,1,0,Dormant
1105,3,54,1844,Suriname,1,2,At Risk
1106,64,7,2445,Israel,0,1,Loyal
1107,90,30,4569,Equatorial Guinea,0,4,High Value
1108,72,10,1314,Ukraine,0,1,Loyal
1109,72,36,4952,Malaysia,0,4,High Value
1110,32,48,2112,Christmas Island,1,2,At Risk
1111,50,50,916,Gambia,1,3,Dormant
1112,87,21,1473,Cocos (Keeling) Islands,0,1,Loyal
1113,29,81,3495,Philippines,1,0,Dormant
1114,15,79,3326,Antarctica (the territory South of 60 deg S),1,0,Dormant
1115,40,62,3981,Azerbaijan,1,0,Dormant
1116,71,66,4060,Albania,1,4,High Value
1117,96,81,954,Angola,1,3,Dormant
1118,96,54,4197,Netherlands,1,4,High Value
1119,96,35,2779,Germany,0,4,High Value
1120,64,22,445,Vanuatu,0,1,Loyal
1121,97,78,4588,Falkland Islands (Malvinas),1,4,High Value
1122,44,23,447,Greenland,0,1,Loyal
1123,4,68,2499,Saudi Arabia,1,0,Dormant
1124,11,53,4862,Fiji,1,0,Dormant
1125,33,47,3310,Bulgaria,1,0,Dormant
1126,12,64,3146,Christmas Island,1,0,Dormant
1127,56,72,2271,Mauritania,1,3,Dormant
1128,90,89,1138,Ireland,1,3,Dormant
1129,82,58,3145,Dominica,1,4,High Value
1130,16,71,1127,Nicaragua,1,3,Dormant
1131,4,56,222,Saint Barthelemy,1,3,Dormant
1132,79,72,4677,Guyana,1,4,High Value
1133,72,9,4154,Cayman Islands,0,4,High Value
1134,47,78,1544,Azerbaijan,1,3,Dormant
1135,68,1,1245,Bangladesh,0,1,Loyal
1136,39,53,4841,Holy See (Vatican City State),1,0,Dormant
1137,75,50,4325,Kenya,1,4,High Value
1138,5,46,2012,Peru,1,2,At Risk
1139,48,63,3773,Russian Federation,1,0,Dormant
1140,67,10,875,Cote d'Ivoire,0,1,Loyal
1141,89,32,2438,Swaziland,0,1,Loyal
1142,4,3,1747,Zambia,0,2,At Risk
1143,22,61,3845,Spain,1,0,Dormant
1144,40,52,3730,French Polynesia,1,0,Dormant
1145,48,87,530,Jersey,1,3,Dormant
