user_id,sessions,last_login_days,revenue,country,churn
806,48,36,2702,Cambodia,0
807,33,59,2246,Norfolk Island,1
808,37,88,575,Guadeloupe,1
809,27,46,3945,Bulgaria,1
810,43,7,4307,Iran,0
811,58,2,3041,Tajikistan,0
812,80,48,28,Kyrgyz Republic,1
813,91,83,2657,Myanmar,1
814,22,78,2897,Tokelau,1
815,8,75,3052,Lao People's Democratic Republic,1
816,23,31,2625,Tokelau,0
817,62,48,2070,Trinidad and Tobago,1
818,67,38,612,Thailand,0
819,78,49,1048,Korea,1
820,24,78,925,Finland,1
821,53,25,4393,Nepal,0
822,52,27,3177,Liechtenstein,0
823,78,75,4440,Malawi,1
824,86,77,4265,Indonesia,1
825,94,74,1166,Tonga,1
826,36,88,3687,Liberia,1
827,58,4,2643,Brunei Darussalam,0
828,34,57,3067,Finland,1
829,99,59,4771,Saint Pierre and Miquelon,1
830,69,51,614,Western Sahara,1
831,41,50,2135,Romania,1
832,13,36,2652,Canada,0
833,70,39,3491,Dominican Republic,0
834,28,64,2055,Cape Verde,1
835,86,40,720,Seychelles,0
836,25,85,4460,Zambia,1
837,74,51,1098,Bahrain,1
838,62,55,1828,Argentina,1
839,73,23,3947,Lao People's Democratic Republic,0
840,91,59,4029,Argentina,1
841,66,87,1514,Senegal,1
842,19,90,4403,Swaziland,1
843,94,14,2156,Italy,0
844,63,41,3027,Kyrgyz Republic,0
845,65,88,1968,Guadeloupe,1
846,20,6,936,Montserrat,0
847,61,80,2657,Aruba,1
848,88,57,1508,Mauritius,1
849,43,62,2417,South Africa,1
850,27,45,3143,Nicaragua,0
851,8,89,2800,Benin,1
852,37,3,1989,Netherlands,0
853,52,49,3963,Yemen,1
854,57,71,2685,Ukraine,1
855,81,67,2560,Panama,1
856,40,74,3812,Israel,1
857,50,69,2370,Pitcairn Islands,1
858,38,49,1373,Austria,1
859,4,21,2222,Nigeria,0
860,87,26,3904,Togo,0
861,78,80,1269,South Georgia and the South Sandwich Islands,1
862,85,89,1310,Nepal,1
863,38,34,4597,Palau,0
864,62,56,1986,Jordan,1
865,51,37,2494,Burundi,0
866,78,30,2983,Guadeloupe,0
867,61,33,2548,Austria,0
868,54,85,1048,Mozambique,1
869,67,83,3529,Turkmenistan,1
870,18,20,1963,Mozambique,0
871,1,10,4948,Wallis and Futuna,0
872,9,16,1268,Heard Island and McDonald Islands,0
873,23,25,1824,Puerto Rico,0
874,37,88,3806,Suriname,1
875,32,49,4253,Guyana,1
876,19,65,424,Panama,1
877,14,5,4854,Solomon Islands,0
878,17,28,1682,Oman,0
879,14,33,3670,United States of America,0
880,58,29,4920,Yemen,0
881,55,69,3985,Isle of Man,1
882,44,26,3832,Yemen,0
883,79,11,1952,Romania,0
884,97,77,4997,Guatemala,1
885,68,8,805,Mayotte,0
886,65,80,3797,Madagascar,1
887,90,20,3705,Wallis and Futuna,0
888,52,19,820,Palestinian Territory,0
889,37,22,1805,Guernsey,0
890,42,1,2708,Guam,0
891,51,90,2673,Pakistan,1
892,45,51,2805,Saint Helena,1
893,38,17,2112,Wallis and Futuna,0
894,36,4,3762,Mozambique,0
895,89,84,1157,Palau,1
896,52,13,2332,Samoa,0
897,12,40,2405,Cyprus,0
898,23,57,1591,Afghanistan,1
899,10,63,2596,Canada,1
900,40,1,4093,Denmark,0
901,23,31,2723,Swaziland,0
902,66,11,3495,Libyan Arab Jamahiriya,0
903,97,66,2458,Cayman Islands,1
904,43,73,4348,Portugal,1
905,13,89,754,Falkland Islands (Malvinas),1
906,18,65,204,Venezuela,1
907,61,11,3708,Iran,0
908,65,51,2979,Antarctica (the territory South of 60 deg S),1
909,79,53,150,Chile,1
910,50,66,1596,Congo,1
911,70,8,2595,Haiti,0
912,77,74,4627,Faroe Islands,1
913,20,16,2165,British Virgin Islands,0
914,58,77,3599,Niue,1
915,96,60,1241,Portugal,1
916,75,68,120,Costa Rica,1
917,35,69,3915,Eritrea,1
918,80,62,1512,Lao People's Democratic Republic,1
919,99,16,2657,Guadeloupe,0
920,67,31,654,Isle of Man,0
921,33,32,3649,Samoa,0
922,7,35,204,Afghanistan,0
923,93,70,48,Lao People's Democratic Republic,1
924,46,47,3169,Ethiopia,1
925,1,88,3493,Antarctica (the territory South of 60 deg S),1
926,97,45,4418,Aruba,0
927,10,70,3964,Slovenia,1
928,17,49,4150,Palau,1
929,54,30,2448,British Virgin Islands,0
930,40,55,3201,Malaysia,1
931,92,89,4591,Ecuador,1
932,80,85,4341,Bouvet Island (Bouvetoya),1
933,69,72,1774,Svalbard & Jan Mayen Islands,1
934,100,40,4787,Pakistan,0
935,10,81,2631,United Kingdom,1
936,23,1,206,Algeria,0
937,28,26,373,Uruguay,0
938,94,61,4089,Mozambique,1
939,21,48,306,Greenland,1
940,31,25,1577,Tunisia,0
941,56,85,4542,Guam,1
942,57,74,3301,Canada,1
943,77,29,4781,Holy See (Vatican City State),0
944,20,1,1852,Senegal,0
945,73,55,1189,Malawi,1
946,93,62,758,Oman,1
947,78,14,1565,Andorra,0
948,38,36,766,Mayotte,0
949,88,70,213,Finland,1
950,27,83,33,Syrian Arab Republic,1
951,4,25,4108,Denmark,0
952,37,82,4739,Ireland,1
953,54,81,4274,Netherlands Antilles,1
954,84,63,1852,Pakistan,1
955,37,67,2348,Belgium,1
956,56,52,3514,Togo,1
957,99,20,1579,Svalbard & Jan Mayen Islands,0
958,78,30,3312,Romania,0
959,26,82,4994,Northern Mariana Islands,1
960,91,83,4251,Moldova,1
961,65,29,605,Cuba,0
962,30,2,1925,Nepal,0
963,46,5,949,Spain,0
964,66,19,4912,Cuba,0
965,93,22,539,Belgium,0
966,5,65,4899,Haiti,1
967,33,2,4434,Palestinian Territory,0
968,63,50,2578,Tuvalu,1
969,100,9,1886,British Virgin Islands,0
970,3,2,327,Hungary,0
971,81,44,4125,Samoa,0
972,95,72,2356,Trinidad and Tobago,1
973,51,10,3996,Equatorial Guinea,0
974,31,18,4214,Malaysia,0
975,77,27,4028,Pitcairn Islands,0
976,27,34,4449,Iran,0
977,48,21,3048,Colombia,0
978,32,74,268,Spain,1
979,37,87,333,Myanmar,1
980,11,38,2429,Tonga,0
981,92,21,2630,Hungary,0
982,93,40,1189,Svalbard & Jan Mayen Islands,0
983,41,66,4105,Saint Barthelemy,1
984,78,31,4279,Saint Vincent and the Grenadines,0
985,86,17,2709,Finland,0
986,35,41,458,Uzbekistan,0
987,24,48,2019,Equatorial Guinea,1
988,87,27,4864,Nauru,0
989,67,31,1732,Northern Mariana Islands,0
990,50,81,4288,Chad,1
991,2,39,2890,Guadeloupe,0
992,3,23,2449,Guinea,0
993,33,73,1845,Northern Mariana Islands,1
994,23,89,459,Qatar,1
995,41,28,4856,United Arab Emirates,0
996,82,13,2991,Chad,0
997,39,77,4552,Congo,1
998,83,66,4493,United States of America,1
999,83,1,2263,Pitcairn Islands,0
1000,59,63,4772,Northern Mariana Islands,1
1001,27,88,3133,North Macedonia,1
1002,23,9,2687,Saudi Arabia,0
1003,22,66,2912,Equatorial Guinea,1
1004,80,1,749,Mongolia,0
1005,64,77,3231,Afghanistan,1
1006,92,8,2223,Falkland Islands (Malvinas),0
1007,45,35,1247,Saint Lucia,0
1008,43,14,2067,Liberia,0
1009,97,55,3454,Poland,1
1010,22,20,3930,Belgium,0
1011,52,83,1065,Bahrain,1
1012,23,6,4022,Macao,0
1013,72,79,4435,Oman,1
1014,75,83,2521,Guinea-Bissau,1
1015,20,76,2759,French Guiana,1
1016,21,50,2083,Belgium,1
1017,96,70,3805,Nicaragua,1
1018,56,23,1963,Romania,0
1019,63,4,1708,Bolivia,0
1020,13,53,199,Indonesia,1
1021,14,63,1371,El Salvador,1
1022,46,14,3176,Ghana,0
1023,85,39,4477,Slovenia,0
1024,37,62,4558,Isle of Man,1
1025,70,72,4479,France,1
1026,40,3,3798,Bulgaria,0
1027,75,20,4258,Isle of Man,0
1028,82,49,3400,Estonia,1
1029,36,13,1648,Togo,0
1030,68,41,2176,Liechtenstein,0
1031,9,31,2019,Uruguay,0
1032,9,72,4887,Monaco,1
1033,97,25,3110,Guernsey,0
1034,49,42,3174,Kyrgyz Republic,0
1035,49,13,100,Cyprus,0
1036,47,59,4062,Lao People's Democratic Republic,1
1037,82,87,2538,South Africa,1
1038,24,55,2930,Puerto Rico,1
1039,65,31,1658,Spain,0
1040,14,68,3695,United Arab Emirates,1
1041,80,31,927,Burkina Faso,0
1042,58,40,4807,Bulgaria,0
1043,97,30,1022,Ireland,0
1044,6,43,1675,United States Minor Outlying Islands,0
1045,68,8,3006,Morocco,0
1046,50,39,4927,Anguilla,0
1047,84,18,2917,Sao Tome and Principe,0
1048,88,35,451,Bhutan,0
1049,94,18,4528,Netherlands Antilles,0
1050,25,74,576,Guatemala,1
1051,42,68,875,Isle of Man,1
1052,62,60,2592,Dominica,1
1053,35,4,90,Andorra,0
1054,48,11,3320,Albania,0
1055,41,10,2627,Tunisia,0
1056,17,58,436,Cape Verde,1
1057,47,70,2515,Jersey,1
1058,20,76,2997,Senegal,1
1059,52,64,2446,Saint Helena,1
1060,35,16,2757,Guatemala,0
1061,22,84,3366,British Indian Ocean Territory (Chagos Archipelago),1
1062,35,40,4998,Kiribati,0
1063,95,70,1832,Montserrat,1
1064,89,14,2907,Niger,0
1065,20,53,2985,Slovakia (Slovak Republic),1
1066,75,73,4821,Indonesia,1
1067,36,8,4234,China,0
1068,75,62,3309,Timor-Leste,1
1069,6,48,842,Canada,1
1070,88,8,1893,Iran,0
1071,37,67,108,Algeria,1
1072,77,65,2849,Azerbaijan,1
1073,55,67,3269,Guam,1
1074,98,6,2721,Spain,0
1075,2,80,4926,Sudan,1
1076,31,66,3917,Turkey,1
1077,94,25,2521,Canada,0
1078,64,30,97,Libyan Arab Jamahiriya,0
1079,24,60,3804,Cayman Islands,1
1080,100,47,2031,Iceland,1
1081,91,23,4724,Kenya,0
1082,79,61,1996,Palau,1
1083,16,79,4751,Uzbekistan,1
1084,74,69,441,Djibouti,1
1085,99,54,2053,Taiwan,1
1086,75,7,2417,Cameroon,0
1087,86,89,10,Saint Kitts and Nevis,1
1088,34,56,4534,Syrian Arab Republic,1
1089,82,21,1949,Netherlands Antilles,0
1090,15,57,655,Guyana,1
1091,26,40,3006,Algeria,0
1092,75,46,4706,Bulgaria,1
1093,82,64,4644,Portugal,1
1094,22,62,4199,Qatar,1
1095,90,68,4474,Marshall Islands,1
1096,48,85,4869,Costa Rica,1
1097,6,71,1873,Kuwait,1
1098,7,54,372,Cook Islands,1
1099,31,74,1297,Guernsey,1
1100,10,31,1829,Isle of Man,0
1101,87,31,3049,Turks and Caicos Islands,0
1102,9,20,2507,Trinidad and Tobago,0
1103,52,14,3756,Guyana,0
1104,52,78,3306,Honduras,1
1105,3,54,1844,Suriname,1
1106,64,7,2445,Israel,0
1107,90,30,4569,Equatorial Guinea,0
1108,72,10,1314,Ukraine,0
1109,72,36,4952,Malaysia,0
1110,32,48,2112,Christmas Island,1
1111,50,50,916,Gambia,1
1112,87,21,1473,Cocos (Keeling) Islands,0
1113,29,81,3495,Philippines,1
1114,15,79,3326,Antarctica (the territory South of 60 deg S),1
1115,40,62,3981,Azerbaijan,1
1116,71,66,4060,Albania,1
1117,96,81,954,Angola,1
1118,96,54,4197,Netherlands,1
1119,96,35,2779,Germany,0
1120,64,22,445,Vanuatu,0
1121,97,78,4588,Falkland Islands (Malvinas),1
1122,44,23,447,Greenland,0
1123,4,68,2499,Saudi Arabia,1
1124,11,53,4862,Fiji,1
1125,33,47,3310,Bulgaria,1
1126,12,64,3146,Christmas Island,1
1127,56,72,2271,Mauritania,1
1128,90,89,1138,Ireland,1
1129,82,58,3145,Dominica,1
1130,16,71,1127,Nicaragua,1
1131,4,56,222,Saint Barthelemy,1
1132,79,72,4677,Guyana,1
1133,72,9,4154,Cayman Islands,0
1134,47,78,1544,Azerbaijan,1
1135,68,1,1245,Bangladesh,0
1136,39,53,4841,Holy See (Vatican City State),1
1137,75,50,4325,Kenya,1
1138,5,46,2012,Peru,1
1139,48,63,3773,Russian Federation,1
1140,67,10,875,Cote d'Ivoire,0
1141,89,32,2438,Swaziland,0
1142,4,3,1747,Zambia,0
1143,22,61,3845,Spain,1
1144,40,52,3730,French Polynesia,1
1145,48,87,530,Jersey,1
1146,62,33,1900,Denmark,0
1147,30,77,3725,Eritrea,1
1148,20,9,1916,Saint Vincent and the Grenadines,0
1149,90,48,4498,Aruba,1
1150,26,69,4209,Georgia,1
1151,64,72,3617,Jamaica,1
1152,57,36,4952,Jersey,0
1153,50,4,2904,Finland,0
1154,72,1,4574,Gibraltar,0
1155,8,74,571,Australia,1
1156,10,22,1532,Cameroon,0
1157,45,58,1715,Armenia,1
1158,8,45,425,Antarctica (the territory South of 60 deg S),0
1159,19,60,4427,Luxembourg,1
1160,68,71,2311,Djibouti,1
1161,87,59,2546,Madagascar,1
1162,79,86,2602,Wallis and Futuna,1
1163,4,32,1421,Oman,0
1164,90,60,4202,Guyana,1
1165,90,81,3866,South Georgia and the South Sandwich Islands,1
1166,20,7,1822,Tunisia,0
1167,100,25,348,Australia,0
1168,79,5,4906,Hungary,0
1169,32,1,3615,Moldova,0
1170,75,79,3883,Western Sahara,1
1171,5,8,754,South Georgia and the South Sandwich Islands,0
1172,87,3,1345,Togo,0
1173,31,11,2818,Cocos (Keeling) Islands,0
1174,30,43,2969,Ecuador,0
1175,67,7,3392,Madagascar,0
1176,55,74,3049,Mexico,1
1177,57,16,4182,Azerbaijan,0
1178,26,85,1075,Dominica,1
1179,62,14,330,Northern Mariana Islands,0
1180,12,14,2640,Jordan,0
1181,68,54,1279,Korea,1
1182,72,67,376,Iran,1
1183,30,76,803,Bosnia and Herzegovina,1
1184,12,66,752,Tokelau,1
1185,90,17,1102,Chad,0
1186,41,1,1915,Lithuania,0
1187,23,67,2340,Argentina,1
1188,4,28,296,United Arab Emirates,0
1189,38,69,2312,El Salvador,1
1190,50,77,2548,Turks and Caicos Islands,1
1191,76,41,4765,Uganda,0
1192,18,12,1147,Burkina Faso,0
1193,9,45,4417,Rwanda,0
1194,45,22,4484,Sudan,0
1195,48,26,3307,Argentina,0
1196,2,20,1456,France,0
1197,73,72,4084,Guam,1
1198,26,37,2389,Jordan,0
1199,80,45,1866,French Polynesia,0
1200,30,61,165,Bouvet Island (Bouvetoya),1
1201,9,35,4553,Malta,0
1202,71,81,3094,Somalia,1
1203,7,89,4974,Qatar,1
1204,46,38,3816,Iceland,0
1205,25,1,2174,Cocos (Keeling) Islands,0
1206,91,47,732,Macao,1
1207,99,81,4601,Guernsey,1
1208,43,15,813,Maldives,0
1209,76,12,1625,Saudi Arabia,0
1210,47,88,4090,Chile,1
1211,58,42,2879,Brazil,0
1212,69,7,3599,Ecuador,0
1213,92,4,2893,United Arab Emirates,0
1214,1,52,4044,Lebanon,1
1215,2,81,245,Solomon Islands,1
1216,89,7,4908,Micronesia,0
1217,65,2,3192,Venezuela,0
1218,94,24,4827,Ukraine,0
1219,63,41,2102,Thailand,0
1220,70,47,1019,Comoros,1
1221,5,49,3969,Falkland Islands (Malvinas),1
1222,76,69,420,Swaziland,1
1223,4,39,3324,Anguilla,0
1224,66,14,2583,Switzerland,0
1225,13,84,2712,Tokelau,1
1226,55,48,1220,Pitcairn Islands,1
1227,41,13,498,Lao People's Democratic Republic,0
1228,30,49,3318,Sierra Leone,1
1229,20,68,3051,Sao Tome and Principe,1
1230,53,23,650,Chad,0
1231,42,85,778,Finland,1
1232,19,1,1600,Albania,0
1233,46,39,906,Tonga,0
1234,63,72,4922,Zimbabwe,1
1235,1,42,2693,Peru,0
1236,20,49,3731,French Guiana,1
1237,67,73,1174,Ethiopia,1
1238,80,10,780,Lesotho,0
1239,10,40,3226,Guatemala,0
1240,45,26,4759,Liberia,0
1241,30,48,2366,Kazakhstan,1
1242,57,42,4591,Bosnia and Herzegovina,0
1243,13,67,4169,Mayotte,1
1244,13,57,4614,Heard Island and McDonald Islands,1
1245,32,1,1236,Latvia,0
1246,75,20,3031,Morocco,0
1247,66,56,4535,Israel,1
1248,15,66,4685,Sierra Leone,1
1249,46,48,4780,Jamaica,1
1250,79,84,2352,Namibia,1
1251,72,4,594,Kazakhstan,0
1252,47,35,3515,Norway,0
1253,94,9,1515,Ecuador,0
1254,91,40,30,Congo,0
1255,40,58,3451,Guyana,1
1256,98,81,4922,Christmas Island,1
1257,35,70,1655,British Indian Ocean Territory (Chagos Archipelago),1
1258,4,83,607,Central African Republic,1
1259,48,56,3843,Kuwait,1
1260,41,71,3598,Martinique,1
1261,93,15,3954,Tajikistan,0
1262,37,59,1728,Cook Islands,1
1263,6,57,2482,Sri Lanka,1
1264,51,32,3667,Palau,0
1265,68,3,847,Mexico,0
1266,95,45,1130,Samoa,0
1267,46,38,3513,Tajikistan,0
1268,45,89,567,Samoa,1
1269,88,40,4824,Suriname,0
1270,52,1,398,Belgium,0
1271,2,53,3927,Suriname,1
1272,38,29,369,Malta,0
1273,61,44,3710,Marshall Islands,0
1274,40,3,292,South Africa,0
1275,7,61,2671,Turks and Caicos Islands,1
1276,81,58,3910,Cape Verde,1
1277,36,27,426,Barbados,0
1278,3,82,404,Micronesia,1
1279,19,37,4530,Lebanon,0
1280,40,60,3290,Botswana,1
1281,31,86,3549,South Africa,1
1282,77,18,928,Qatar,0
1283,21,5,3605,New Caledonia,0
1284,63,38,3490,Thailand,0
1285,2,31,314,Barbados,0
1286,99,76,653,Zimbabwe,1
1287,100,51,1864,Turks and Caicos Islands,1
1288,1,72,3500,Tanzania,1
1289,55,90,3546,Algeria,1
1290,100,4,4915,Heard Island and McDonald Islands,0
1291,62,29,2471,Burkina Faso,0
1292,85,23,2274,North Macedonia,0
1293,52,30,1224,Jordan,0
1294,90,18,2145,Puerto Rico,0
1295,33,7,3786,Equatorial Guinea,0
1296,7,24,3588,Turkey,0
1297,97,3,693,Gabon,0
1298,40,22,1024,Cyprus,0
1299,14,43,3079,Indonesia,0
1300,70,35,971,Marshall Islands,0
1301,32,24,3983,India,0
1302,57,74,3484,Syrian Arab Republic,1
1303,71,47,909,United States of America,1
1304,57,51,2537,Bulgaria,1
1305,98,20,3942,Morocco,0
1306,50,7,4569,United Arab Emirates,0
1307,28,10,3781,Netherlands Antilles,0
1308,48,54,636,Kiribati,1
1309,25,38,2135,Azerbaijan,0
1310,63,15,1676,Heard Island and McDonald Islands,0
1311,6,56,4136,United States Virgin Islands,1
1312,23,70,546,Trinidad and Tobago,1
1313,56,77,1256,Turkmenistan,1
1314,39,55,1362,Anguilla,1
1315,71,81,3373,Myanmar,1
1316,27,54,98,Germany,1
1317,34,14,4399,Bahamas,0
1318,85,12,4385,Pitcairn Islands,0
1319,21,86,618,Isle of Man,1
1320,38,65,1102,El Salvador,1
1321,42,39,900,Rwanda,0
1322,80,65,4207,Saint Martin,1
1323,72,55,2506,Morocco,1
1324,56,4,2270,Seychelles,0
1325,19,33,4108,Mayotte,0
1326,1,42,1525,Zimbabwe,0
1327,61,28,2794,Jordan,0
1328,11,37,237,Serbia,0
1329,40,9,4365,Mauritania,0
1330,77,85,2763,Holy See (Vatican City State),1
1331,71,30,3793,Taiwan,0
1332,30,90,1624,Taiwan,1
1333,83,67,3348,Azerbaijan,1
1334,59,64,3086,Denmark,1
1335,86,76,4104,Saint Vincent and the Grenadines,1
1336,10,27,2427,Anguilla,0
1337,59,61,1046,Isle of Man,1
1338,36,36,752,Sierra Leone,0
1339,36,84,427,Samoa,1
1340,24,73,2057,Aruba,1
1341,54,5,2099,Argentina,0
1342,18,60,2642,Hong Kong,1
1343,46,46,102,Solomon Islands,1
1344,42,76,2971,Central African Republic,1
1345,93,43,3070,Samoa,0
1346,97,2,2975,Bangladesh,0
1347,28,90,4561,French Southern Territories,1
1348,84,64,2720,Niger,1
1349,13,58,2202,Dominican Republic,1
1350,81,13,3251,Seychelles,0
1351,28,6,1561,Afghanistan,0
1352,15,29,2443,Sierra Leone,0
1353,85,16,2422,Norfolk Island,0
1354,8,35,3393,Peru,0
1355,22,84,3183,Liberia,1
1356,92,81,3144,Palau,1
1357,68,83,4160,North Macedonia,1
1358,90,31,3949,Solomon Islands,0
1359,85,41,1518,Yemen,0
1360,14,65,3101,Faroe Islands,1
1361,21,63,4453,Brunei Darussalam,1
1362,96,55,3044,Japan,1
1363,92,51,1396,Libyan Arab Jamahiriya,1
1364,93,23,1545,Solomon Islands,0
1365,19,90,730,Armenia,1
1366,7,27,4419,Burundi,0
1367,24,70,1345,Djibouti,1
1368,31,90,3190,Burundi,1
1369,88,28,1264,Guyana,0
1370,84,5,2110,Saint Lucia,0
1371,57,12,1187,Belgium,0
1372,27,11,3796,Bermuda,0
1373,29,59,331,Solomon Islands,1
1374,5,80,371,Lesotho,1
1375,19,8,270,Paraguay,0
1376,9,89,1693,Sweden,1
1377,9,62,1443,Mexico,1
1378,66,82,2453,United Arab Emirates,1
1379,89,67,2668,Pitcairn Islands,1
1380,57,14,3195,Montenegro,0
1381,69,56,3850,Netherlands Antilles,1
1382,6,85,364,Oman,1
1383,31,69,4675,Marshall Islands,1
1384,30,52,2688,Saint Vincent and the Grenadines,1
1385,56,25,3687,Suriname,0
1386,67,45,3286,Hong Kong,0
1387,5,70,3649,Korea,1
1388,70,18,4263,Jamaica,0
1389,84,13,3980,Australia,0
1390,80,51,2959,Sudan,1
1391,17,66,233,Netherlands,1
1392,58,21,4389,Haiti,0
1393,60,68,4418,Malaysia,1
1394,5,85,3505,Haiti,1
1395,49,77,12,Nauru,1
1396,70,62,3307,Ireland,1
1397,72,27,1814,Swaziland,0
1398,56,89,3426,British Virgin Islands,1
1399,8,51,4749,South Africa,1
1400,47,77,2242,Antigua and Barbuda,1
1401,74,53,3434,Timor-Leste,1
1402,51,65,1666,Tajikistan,1
1403,22,20,4921,Pakistan,0
1404,81,53,2777,Luxembourg,1
1405,80,42,113,Cayman Islands,0
1406,43,62,1446,Chile,1
1407,13,74,2985,Nicaragua,1
1408,65,76,2922,Gambia,1
1409,85,48,1112,Mayotte,1
1410,36,81,3441,Israel,1
1411,74,47,3214,Italy,1
1412,53,16,989,Maldives,0
1413,28,27,4501,Mexico,0
1414,37,1,3448,French Southern Territories,0
1415,82,58,4088,Finland,1
1416,87,21,3346,Western Sahara,0
1417,100,2,4199,Nigeria,0
1418,54,36,2940,Hong Kong,0
1419,34,54,3172,Indonesia,1
1420,11,69,3037,Belize,1
1421,41,53,3817,Lithuania,1
1422,38,82,2136,Uzbekistan,1
1423,2,8,4275,Bermuda,0
1424,43,8,4852,Albania,0
1425,86,43,1008,Lao People's Democratic Republic,0
1426,23,5,1129,Angola,0
1427,55,26,2982,Libyan Arab Jamahiriya,0
1428,74,10,2426,Western Sahara,0
1429,5,51,1358,Dominican Republic,1
1430,33,80,3954,Seychelles,1
1431,62,89,4472,Luxembourg,1
1432,15,70,3820,Montserrat,1
1433,71,83,3875,Afghanistan,1
1434,42,89,336,United States Virgin Islands,1
1435,47,4,2711,Northern Mariana Islands,0
1436,1,86,1685,Congo,1
1437,63,69,412,Jersey,1
1438,81,24,812,Lebanon,0
1439,56,60,35,Angola,1
1440,55,79,2398,Bhutan,1
1441,34,70,3768,Bosnia and Herzegovina,1
1442,98,14,2873,Bermuda,0
1443,49,77,3069,Portugal,1
1444,81,73,1997,Andorra,1
1445,86,90,2906,Belize,1
1446,92,63,302,Ireland,1
1447,98,49,2249,South Georgia and the South Sandwich Islands,1
1448,47,64,843,Indonesia,1
1449,65,27,2503,Guinea,0
1450,42,4,2864,Martinique,0
1451,30,18,1085,Congo,0
1452,89,13,1892,Slovakia (Slovak Republic),0
1453,60,5,4200,Czech Republic,0
1454,95,1,1327,Saint Martin,0
1455,50,34,2089,Wallis and Futuna,0
1456,15,87,651,American Samoa,1
1457,86,24,3581,Syrian Arab Republic,0
1458,3,20,1093,Montserrat,0
1459,76,41,1270,Costa Rica,0
1460,26,78,2584,Albania,1
1461,60,88,2589,United Arab Emirates,1
1462,29,14,1058,Swaziland,0
1463,37,11,2661,Madagascar,0
1464,55,45,1637,Greenland,0
1465,78,60,2372,Saint Pierre and Miquelon,1
1466,27,42,2843,Peru,0
1467,13,58,1314,Cyprus,1
1468,35,37,4732,Papua New Guinea,0
1469,83,6,266,Netherlands,0
1470,82,5,540,Mauritania,0
1471,78,48,2429,Zambia,1
1472,41,78,207,Philippines,1
1473,40,14,2206,Botswana,0
1474,34,76,1246,Antigua and Barbuda,1
1475,25,61,1397,Sudan,1
1476,23,8,2199,Bangladesh,0
1477,23,15,3208,Singapore,0
1478,33,19,2466,Kazakhstan,0
1479,70,84,2568,Tuvalu,1
1480,15,66,4473,Palau,1
1481,44,60,75,Japan,1
1482,72,3,3003,Sweden,0
1483,18,17,539,Bermuda,0
1484,45,87,995,Saint Vincent and the Grenadines,1
1485,28,7,3425,Panama,0
1486,34,50,2047,Moldova,1
1487,65,64,2290,Cayman Islands,1
1488,99,63,1052,United Arab Emirates,1
1489,84,49,1826,Bouvet Island (Bouvetoya),1
1490,77,51,4432,Timor-Leste,1
1491,1,24,3139,Croatia,0
1492,30,67,1675,Panama,1
1493,48,69,3843,Sudan,1
1494,27,69,943,Gibraltar,1
1495,71,27,4783,Saint Pierre and Miquelon,0
1496,93,4,3379,Latvia,0
1497,31,5,2854,Palestinian Territory,0
1498,21,41,493,Angola,0
1499,36,72,1823,Korea,1
1500,41,26,2824,Faroe Islands,0
1501,88,28,1122,Greece,0
1502,75,71,2967,Reunion,1
1503,19,58,1572,Ukraine,1
1504,19,74,3975,New Caledonia,1
1505,35,17,3137,Ukraine,0
1506,22,21,1712,Anguilla,0
1507,54,36,3379,Greece,0
1508,1,36,2616,Montenegro,0
1509,60,70,3448,Lesotho,1
1510,33,56,572,Timor-Leste,1
1511,6,63,3110,Paraguay,1
1512,4,42,1195,Armenia,0
1513,6,9,4809,Comoros,0
1514,15,17,1050,India,0
1515,48,65,255,Madagascar,1
1516,73,40,1297,Tunisia,0
1517,85,68,2677,Vietnam,1
1518,13,60,3622,Cocos (Keeling) Islands,1
1519,21,8,2848,Congo,0
1520,23,27,1260,French Southern Territories,0
1521,92,32,4095,Falkland Islands (Malvinas),0
1522,93,2,2580,Brazil,0
1523,4,28,3243,Jamaica,0
1524,65,90,507,Guinea,1
1525,82,46,1105,American Samoa,1
1526,43,44,1757,Samoa,0
1527,89,40,834,Suriname,0
1528,24,53,586,Western Sahara,1
1529,62,30,715,Colombia,0
1530,40,21,152,Libyan Arab Jamahiriya,0
1531,48,20,3350,South Georgia and the South Sandwich Islands,0
1532,79,67,4315,Saudi Arabia,1
1533,58,23,2847,Cocos (Keeling) Islands,0
1534,83,72,4665,American Samoa,1
1535,79,17,752,Chad,0
1536,24,45,2777,Uzbekistan,0
1537,37,54,904,Saint Martin,1
1538,46,78,2227,Germany,1
1539,86,47,4751,Saint Martin,1
1540,15,56,3783,Turks and Caicos Islands,1
1541,26,22,3440,Guadeloupe,0
1542,76,66,1039,Netherlands Antilles,1
1543,8,80,3547,Dominican Republic,1
1544,72,20,2711,Honduras,0
1545,28,68,3746,Sao Tome and Principe,1
1546,82,74,3770,Seychelles,1
1547,65,50,4702,Saint Helena,1
1548,63,78,3487,Belarus,1
1549,40,62,3141,Morocco,1
1550,36,73,874,Cyprus,1
1551,70,19,2390,Oman,0
1552,22,24,2274,Mali,0
1553,61,6,3705,Italy,0
1554,90,8,1544,Montenegro,0
1555,8,87,3104,Dominica,1
1556,3,68,1249,Honduras,1
1557,26,46,2176,Cayman Islands,1
1558,49,3,4453,Mongolia,0
1559,23,9,3599,North Macedonia,0
1560,23,18,1028,Antarctica (the territory South of 60 deg S),0
1561,76,49,4900,Finland,1
1562,50,8,2084,Mauritius,0
1563,59,69,2106,Portugal,1
